phase,condition,method,repeat,seed,fold,preprocess,variant,classifier,OA,macro_F1,kappa
2,V,USP,7,43,2.000000,none,A_postSNV,svm,0.250000,0.177778,0.142857
2,V,USP,7,43,2.000000,none,A_postSNV,rbf_svm,0.000000,0.000000,-0.142857
2,V,SNV,7,43,2.000000,SNV,A2_noPostSNV,svm,0.500000,0.361111,0.407407
2,V,SNV,7,43,2.000000,SNV,A2_noPostSNV,rbf_svm,0.375000,0.325397,0.200000
2,V,SG1,7,43,2.000000,SG1,A2_noPostSNV,svm,0.250000,0.194444,0.094340
2,V,SG1,7,43,2.000000,SG1,A2_noPostSNV,rbf_svm,0.375000,0.325397,0.200000
2,V,EMSC,7,43,2.000000,EMSC,A2_noPostSNV,svm,0.375000,0.288889,0.272727
2,V,EMSC,7,43,2.000000,EMSC,A2_noPostSNV,rbf_svm,0.375000,0.325397,0.200000
2,V,Detrend,7,43,2.000000,Detrend,A2_noPostSNV,svm,0.375000,0.361111,0.259259
2,V,Detrend,7,43,2.000000,Detrend,A2_noPostSNV,rbf_svm,0.375000,0.325397,0.200000
2,V,USP,8,43,3.000000,none,A_postSNV,svm,0.250000,0.158730,0.058824
2,V,USP,8,43,3.000000,none,A_postSNV,rbf_svm,0.125000,0.041667,-0.120000
2,V,SNV,8,43,3.000000,SNV,A2_noPostSNV,svm,0.750000,0.722222,0.703704
2,V,SNV,8,43,3.000000,SNV,A2_noPostSNV,rbf_svm,0.500000,0.455556,0.396226
2,V,SG1,8,43,3.000000,SG1,A2_noPostSNV,svm,0.625000,0.583333,0.547170
2,V,SG1,8,43,3.000000,SG1,A2_noPostSNV,rbf_svm,0.375000,0.333333,0.230769
2,V,EMSC,8,43,3.000000,EMSC,A2_noPostSNV,svm,0.750000,0.722222,0.698113
2,V,EMSC,8,43,3.000000,EMSC,A2_noPostSNV,rbf_svm,0.375000,0.333333,0.230769
2,V,Detrend,8,43,3.000000,Detrend,A2_noPostSNV,svm,0.625000,0.555556,0.555556
2,V,Detrend,8,43,3.000000,Detrend,A2_noPostSNV,rbf_svm,0.500000,0.455556,0.396226
2,V,USP,9,43,4.000000,none,A_postSNV,svm,0.500000,0.444444,0.418182
2,V,USP,9,43,4.000000,none,A_postSNV,rbf_svm,0.250000,0.250000,0.076923
2,V,SNV,9,43,4.000000,SNV,A2_noPostSNV,svm,0.500000,0.383333,0.384615
2,V,SNV,9,43,4.000000,SNV,A2_noPostSNV,rbf_svm,0.750000,0.805556,0.698113
2,V,SG1,9,43,4.000000,SG1,A2_noPostSNV,svm,0.375000,0.261905,0.215686
2,V,SG1,9,43,4.000000,SG1,A2_noPostSNV,rbf_svm,0.625000,0.622222,0.538462
2,V,EMSC,9,43,4.000000,EMSC,A2_noPostSNV,svm,0.375000,0.388889,0.215686
2,V,EMSC,9,43,4.000000,EMSC,A2_noPostSNV,rbf_svm,0.375000,0.416667,0.245283
2,V,Detrend,9,43,4.000000,Detrend,A2_noPostSNV,svm,0.625000,0.633333,0.538462
2,V,Detrend,9,43,4.000000,Detrend,A2_noPostSNV,rbf_svm,0.750000,0.805556,0.698113
2,V,USP,10,44,0.000000,none,A_postSNV,svm,0.444444,0.372222,0.328358
2,V,USP,10,44,0.000000,none,A_postSNV,rbf_svm,0.333333,0.263889,0.169231
2,V,SNV,10,44,0.000000,SNV,A2_noPostSNV,svm,0.666667,0.694444,0.602941
2,V,SNV,10,44,0.000000,SNV,A2_noPostSNV,rbf_svm,0.444444,0.472222,0.347826
2,V,SG1,10,44,0.000000,SG1,A2_noPostSNV,svm,0.666667,0.694444,0.608696
2,V,SG1,10,44,0.000000,SG1,A2_noPostSNV,rbf_svm,0.555556,0.566667,0.485714
2,V,EMSC,10,44,0.000000,EMSC,A2_noPostSNV,svm,0.555556,0.555556,0.478261
2,V,EMSC,10,44,0.000000,EMSC,A2_noPostSNV,rbf_svm,0.444444,0.388889,0.366197
2,V,Detrend,10,44,0.000000,Detrend,A2_noPostSNV,svm,0.666667,0.694444,0.608696
2,V,Detrend,10,44,0.000000,Detrend,A2_noPostSNV,rbf_svm,0.555556,0.538889,0.470588
2,V,USP,11,44,1.000000,none,A_postSNV,svm,0.555556,0.477778,0.446154
2,V,USP,11,44,1.000000,none,A_postSNV,rbf_svm,0.222222,0.148148,-0.000000
2,V,SNV,11,44,1.000000,SNV,A2_noPostSNV,svm,0.555556,0.466667,0.462687
2,V,SNV,11,44,1.000000,SNV,A2_noPostSNV,rbf_svm,0.333333,0.288889,0.205882
2,V,SG1,11,44,1.000000,SG1,A2_noPostSNV,svm,0.555556,0.472222,0.462687
2,V,SG1,11,44,1.000000,SG1,A2_noPostSNV,rbf_svm,0.333333,0.288889,0.205882
2,V,EMSC,11,44,1.000000,EMSC,A2_noPostSNV,svm,0.555556,0.466667,0.462687
2,V,EMSC,11,44,1.000000,EMSC,A2_noPostSNV,rbf_svm,0.333333,0.288889,0.205882
2,V,Detrend,11,44,1.000000,Detrend,A2_noPostSNV,svm,0.555556,0.444444,0.454545
2,V,Detrend,11,44,1.000000,Detrend,A2_noPostSNV,rbf_svm,0.333333,0.288889,0.205882
2,V,USP,12,44,2.000000,none,A_postSNV,svm,0.250000,0.133333,0.094340
2,V,USP,12,44,2.000000,none,A_postSNV,rbf_svm,0.000000,0.000000,-0.142857
2,V,SNV,12,44,2.000000,SNV,A2_noPostSNV,svm,0.250000,0.277778,0.111111
2,V,SNV,12,44,2.000000,SNV,A2_noPostSNV,rbf_svm,0.375000,0.325397,0.272727
2,V,SG1,12,44,2.000000,SG1,A2_noPostSNV,svm,0.375000,0.361111,0.259259
2,V,SG1,12,44,2.000000,SG1,A2_noPostSNV,rbf_svm,0.625000,0.539683,0.520000
2,V,EMSC,12,44,2.000000,EMSC,A2_noPostSNV,svm,0.500000,0.455556,0.384615
2,V,EMSC,12,44,2.000000,EMSC,A2_noPostSNV,rbf_svm,0.250000,0.250000,0.111111
2,V,Detrend,12,44,2.000000,Detrend,A2_noPostSNV,svm,0.375000,0.388889,0.245283
2,V,Detrend,12,44,2.000000,Detrend,A2_noPostSNV,rbf_svm,0.625000,0.539683,0.520000
2,V,USP,13,44,3.000000,none,A_postSNV,svm,0.375000,0.194444,0.200000
2,V,USP,13,44,3.000000,none,A_postSNV,rbf_svm,0.125000,0.041667,-0.120000
2,V,SNV,13,44,3.000000,SNV,A2_noPostSNV,svm,0.375000,0.333333,0.245283
2,V,SNV,13,44,3.000000,SNV,A2_noPostSNV,rbf_svm,0.250000,0.194444,0.076923
2,V,SG1,13,44,3.000000,SG1,A2_noPostSNV,svm,0.250000,0.138889,0.040000
2,V,SG1,13,44,3.000000,SG1,A2_noPostSNV,rbf_svm,0.250000,0.233333,0.058824
2,V,EMSC,13,44,3.000000,EMSC,A2_noPostSNV,svm,0.500000,0.427778,0.384615
2,V,EMSC,13,44,3.000000,EMSC,A2_noPostSNV,rbf_svm,0.125000,0.066667,-0.098039
2,V,Detrend,13,44,3.000000,Detrend,A2_noPostSNV,svm,0.250000,0.133333,0.040000
2,V,Detrend,13,44,3.000000,Detrend,A2_noPostSNV,rbf_svm,0.125000,0.066667,-0.098039
2,V,USP,14,44,4.000000,none,A_postSNV,svm,0.625000,0.539683,0.520000
2,V,USP,14,44,4.000000,none,A_postSNV,rbf_svm,0.250000,0.122222,0.020408
2,V,SNV,14,44,4.000000,SNV,A2_noPostSNV,svm,0.625000,0.522222,0.547170
2,V,SNV,14,44,4.000000,SNV,A2_noPostSNV,rbf_svm,0.500000,0.566667,0.418182
2,V,SG1,14,44,4.000000,SG1,A2_noPostSNV,svm,0.500000,0.411111,0.372549
2,V,SG1,14,44,4.000000,SG1,A2_noPostSNV,rbf_svm,0.375000,0.400000,0.259259
2,V,EMSC,14,44,4.000000,EMSC,A2_noPostSNV,svm,0.625000,0.577778,0.538462
2,V,EMSC,14,44,4.000000,EMSC,A2_noPostSNV,rbf_svm,0.375000,0.400000,0.259259
2,V,Detrend,14,44,4.000000,Detrend,A2_noPostSNV,svm,0.625000,0.577778,0.538462
2,V,Detrend,14,44,4.000000,Detrend,A2_noPostSNV,rbf_svm,0.500000,0.566667,0.418182
2,V,USP,15,45,0.000000,none,A_postSNV,svm,0.444444,0.296296,0.285714
2,V,USP,15,45,0.000000,none,A_postSNV,rbf_svm,0.333333,0.233333,0.156250
2,V,SNV,15,45,0.000000,SNV,A2_noPostSNV,svm,0.666667,0.611111,0.590909
2,V,SNV,15,45,0.000000,SNV,A2_noPostSNV,rbf_svm,0.444444,0.388889,0.357143
2,V,SG1,15,45,0.000000,SG1,A2_noPostSNV,svm,0.555556,0.444444,0.470588
2,V,SG1,15,45,0.000000,SG1,A2_noPostSNV,rbf_svm,0.555556,0.611111,0.485714
2,V,EMSC,15,45,0.000000,EMSC,A2_noPostSNV,svm,0.777778,0.777778,0.735294
2,V,EMSC,15,45,0.000000,EMSC,A2_noPostSNV,rbf_svm,0.444444,0.388889,0.357143
2,V,Detrend,15,45,0.000000,Detrend,A2_noPostSNV,svm,0.666667,0.583333,0.602941
2,V,Detrend,15,45,0.000000,Detrend,A2_noPostSNV,rbf_svm,0.444444,0.372222,0.347826
2,V,USP,16,45,1.000000,none,A_postSNV,svm,0.444444,0.388889,0.357143
2,V,USP,16,45,1.000000,none,A_postSNV,rbf_svm,0.111111,0.083333,0.000000
2,V,SNV,16,45,1.000000,SNV,A2_noPostSNV,svm,0.444444,0.328571,0.296875
2,V,SNV,16,45,1.000000,SNV,A2_noPostSNV,rbf_svm,0.555556,0.500000,0.478261
2,V,SG1,16,45,1.000000,SG1,A2_noPostSNV,svm,0.555556,0.444444,0.470588
2,V,SG1,16,45,1.000000,SG1,A2_noPostSNV,rbf_svm,0.444444,0.436508,0.357143
2,V,EMSC,16,45,1.000000,EMSC,A2_noPostSNV,svm,0.444444,0.311111,0.307692
2,V,EMSC,16,45,1.000000,EMSC,A2_noPostSNV,rbf_svm,0.333333,0.269841,0.228571
2,V,Detrend,16,45,1.000000,Detrend,A2_noPostSNV,svm,0.333333,0.200000,0.156250
2,V,Detrend,16,45,1.000000,Detrend,A2_noPostSNV,rbf_svm,0.444444,0.436508,0.357143
2,V,USP,17,45,2.000000,none,A_postSNV,svm,0.625000,0.638889,0.563636
2,V,USP,17,45,2.000000,none,A_postSNV,rbf_svm,0.375000,0.200000,0.245283
2,V,SNV,17,45,2.000000,SNV,A2_noPostSNV,svm,0.500000,0.472222,0.418182
2,V,SNV,17,45,2.000000,SNV,A2_noPostSNV,rbf_svm,0.625000,0.622222,0.538462
2,V,SG1,17,45,2.000000,SG1,A2_noPostSNV,svm,0.500000,0.500000,0.396226
2,V,SG1,17,45,2.000000,SG1,A2_noPostSNV,rbf_svm,0.500000,0.455556,0.418182
2,V,EMSC,17,45,2.000000,EMSC,A2_noPostSNV,svm,0.500000,0.472222,0.407407
2,V,EMSC,17,45,2.000000,EMSC,A2_noPostSNV,rbf_svm,0.500000,0.455556,0.418182
2,V,Detrend,17,45,2.000000,Detrend,A2_noPostSNV,svm,0.500000,0.511111,0.407407
2,V,Detrend,17,45,2.000000,Detrend,A2_noPostSNV,rbf_svm,0.500000,0.455556,0.418182
2,V,USP,18,45,3.000000,none,A_postSNV,svm,0.625000,0.539683,0.520000
2,V,USP,18,45,3.000000,none,A_postSNV,rbf_svm,0.125000,0.111111,-0.037037
2,V,SNV,18,45,3.000000,SNV,A2_noPostSNV,svm,0.375000,0.400000,0.230769
2,V,SNV,18,45,3.000000,SNV,A2_noPostSNV,rbf_svm,0.500000,0.483333,0.372549
2,V,SG1,18,45,3.000000,SG1,A2_noPostSNV,svm,0.375000,0.344444,0.230769
2,V,SG1,18,45,3.000000,SG1,A2_noPostSNV,rbf_svm,0.375000,0.316667,0.215686
2,V,EMSC,18,45,3.000000,EMSC,A2_noPostSNV,svm,0.250000,0.233333,0.076923
2,V,EMSC,18,45,3.000000,EMSC,A2_noPostSNV,rbf_svm,0.250000,0.250000,0.111111
2,V,Detrend,18,45,3.000000,Detrend,A2_noPostSNV,svm,0.500000,0.455556,0.384615
2,V,Detrend,18,45,3.000000,Detrend,A2_noPostSNV,rbf_svm,0.375000,0.316667,0.215686
2,V,USP,19,45,4.000000,none,A_postSNV,svm,0.250000,0.177778,0.127273
2,V,USP,19,45,4.000000,none,A_postSNV,rbf_svm,0.000000,0.000000,-0.142857
2,V,SNV,19,45,4.000000,SNV,A2_noPostSNV,svm,0.375000,0.288889,0.230769
2,V,SNV,19,45,4.000000,SNV,A2_noPostSNV,rbf_svm,0.125000,0.066667,-0.056604
2,V,SG1,19,45,4.000000,SG1,A2_noPostSNV,svm,0.250000,0.233333,0.058824
2,V,SG1,19,45,4.000000,SG1,A2_noPostSNV,rbf_svm,0.250000,0.233333,0.094340
2,V,EMSC,19,45,4.000000,EMSC,A2_noPostSNV,svm,0.250000,0.233333,0.076923
2,V,EMSC,19,45,4.000000,EMSC,A2_noPostSNV,rbf_svm,0.125000,0.066667,-0.056604
2,V,Detrend,19,45,4.000000,Detrend,A2_noPostSNV,svm,0.250000,0.177778,0.076923
2,V,Detrend,19,45,4.000000,Detrend,A2_noPostSNV,rbf_svm,0.000000,0.000000,-0.185185
2,V,USP,20,46,0.000000,none,A_postSNV,svm,0.444444,0.380952,0.347826
2,V,USP,20,46,0.000000,none,A_postSNV,rbf_svm,0.111111,0.111111,-0.014085
2,V,SNV,20,46,0.000000,SNV,A2_noPostSNV,svm,0.666667,0.544444,0.584615
2,V,SNV,20,46,0.000000,SNV,A2_noPostSNV,rbf_svm,0.333333,0.305556,0.228571
2,V,SG1,20,46,0.000000,SG1,A2_noPostSNV,svm,0.555556,0.466667,0.446154
2,V,SG1,20,46,0.000000,SG1,A2_noPostSNV,rbf_svm,0.444444,0.444444,0.347826
2,V,EMSC,20,46,0.000000,EMSC,A2_noPostSNV,svm,0.555556,0.383333,0.462687
2,V,EMSC,20,46,0.000000,EMSC,A2_noPostSNV,rbf_svm,0.666667,0.583333,0.602941
2,V,Detrend,20,46,0.000000,Detrend,A2_noPostSNV,svm,0.333333,0.250000,0.205882
2,V,Detrend,20,46,0.000000,Detrend,A2_noPostSNV,rbf_svm,0.444444,0.388889,0.347826
2,V,USP,21,46,1.000000,none,A_postSNV,svm,0.111111,0.111111,-0.043478
2,V,USP,21,46,1.000000,none,A_postSNV,rbf_svm,0.000000,0.000000,-0.140845
2,V,SNV,21,46,1.000000,SNV,A2_noPostSNV,svm,0.222222,0.122222,0.030769
2,V,SNV,21,46,1.000000,SNV,A2_noPostSNV,rbf_svm,0.111111,0.083333,-0.043478
2,V,SG1,21,46,1.000000,SG1,A2_noPostSNV,svm,0.222222,0.177778,0.073529
2,V,SG1,21,46,1.000000,SG1,A2_noPostSNV,rbf_svm,0.222222,0.222222,0.100000
2,V,EMSC,21,46,1.000000,EMSC,A2_noPostSNV,svm,0.111111,0.066667,-0.090909
2,V,EMSC,21,46,1.000000,EMSC,A2_noPostSNV,rbf_svm,0.111111,0.066667,-0.058824
2,V,Detrend,21,46,1.000000,Detrend,A2_noPostSNV,svm,0.333333,0.233333,0.169231
2,V,Detrend,21,46,1.000000,Detrend,A2_noPostSNV,rbf_svm,0.111111,0.066667,-0.058824
2,V,USP,22,46,2.000000,none,A_postSNV,svm,0.750000,0.666667,0.698113
2,V,USP,22,46,2.000000,none,A_postSNV,rbf_svm,0.125000,0.166667,-0.076923
2,V,SNV,22,46,2.000000,SNV,A2_noPostSNV,svm,0.250000,0.194444,0.111111
2,V,SNV,22,46,2.000000,SNV,A2_noPostSNV,rbf_svm,0.500000,0.500000,0.418182
2,V,SG1,22,46,2.000000,SG1,A2_noPostSNV,svm,0.250000,0.194444,0.127273
2,V,SG1,22,46,2.000000,SG1,A2_noPostSNV,rbf_svm,0.375000,0.333333,0.285714
2,V,EMSC,22,46,2.000000,EMSC,A2_noPostSNV,svm,0.375000,0.305556,0.285714
2,V,EMSC,22,46,2.000000,EMSC,A2_noPostSNV,rbf_svm,0.250000,0.222222,0.127273
2,V,Detrend,22,46,2.000000,Detrend,A2_noPostSNV,svm,0.375000,0.361111,0.285714
2,V,Detrend,22,46,2.000000,Detrend,A2_noPostSNV,rbf_svm,0.375000,0.333333,0.285714
2,V,USP,23,46,3.000000,none,A_postSNV,svm,0.500000,0.483333,0.396226
2,V,USP,23,46,3.000000,none,A_postSNV,rbf_svm,0.125000,0.166667,0.000000
2,V,SNV,23,46,3.000000,SNV,A2_noPostSNV,svm,0.750000,0.633333,0.686275
2,V,SNV,23,46,3.000000,SNV,A2_noPostSNV,rbf_svm,0.750000,0.694444,0.698113
2,V,SG1,23,46,3.000000,SG1,A2_noPostSNV,svm,0.750000,0.600000,0.680000
2,V,SG1,23,46,3.000000,SG1,A2_noPostSNV,rbf_svm,0.875000,0.800000,0.843137
2,V,EMSC,23,46,3.000000,EMSC,A2_noPostSNV,svm,0.875000,0.800000,0.843137
2,V,EMSC,23,46,3.000000,EMSC,A2_noPostSNV,rbf_svm,0.625000,0.566667,0.555556
2,V,Detrend,23,46,3.000000,Detrend,A2_noPostSNV,svm,0.875000,0.800000,0.843137
2,V,Detrend,23,46,3.000000,Detrend,A2_noPostSNV,rbf_svm,0.625000,0.566667,0.555556
2,V,USP,24,46,4.000000,none,A_postSNV,svm,0.375000,0.240741,0.183673
2,V,USP,24,46,4.000000,none,A_postSNV,rbf_svm,0.125000,0.111111,-0.018182
2,V,SNV,24,46,4.000000,SNV,A2_noPostSNV,svm,0.500000,0.455556,0.384615
2,V,SNV,24,46,4.000000,SNV,A2_noPostSNV,rbf_svm,0.375000,0.333333,0.230769
2,V,SG1,24,46,4.000000,SG1,A2_noPostSNV,svm,0.500000,0.500000,0.384615
2,V,SG1,24,46,4.000000,SG1,A2_noPostSNV,rbf_svm,0.500000,0.527778,0.396226
2,V,EMSC,24,46,4.000000,EMSC,A2_noPostSNV,svm,0.500000,0.511111,0.384615
2,V,EMSC,24,46,4.000000,EMSC,A2_noPostSNV,rbf_svm,0.500000,0.527778,0.396226
2,V,Detrend,24,46,4.000000,Detrend,A2_noPostSNV,svm,0.500000,0.483333,0.372549
2,V,Detrend,24,46,4.000000,Detrend,A2_noPostSNV,rbf_svm,0.500000,0.527778,0.396226
2,DIW,USP,0,42,0.000000,none,A_postSNV,svm,0.666667,0.666667,0.597015
2,DIW,USP,0,42,0.000000,none,A_postSNV,rbf_svm,0.444444,0.427778,0.328358
2,DIW,SNV,0,42,0.000000,SNV,A2_noPostSNV,svm,0.444444,0.317460,0.318182
2,DIW,SNV,0,42,0.000000,SNV,A2_noPostSNV,rbf_svm,0.444444,0.351852,0.296875
2,DIW,SG1,0,42,0.000000,SG1,A2_noPostSNV,svm,0.555556,0.566667,0.462687
2,DIW,SG1,0,42,0.000000,SG1,A2_noPostSNV,rbf_svm,0.555556,0.566667,0.462687
2,DIW,EMSC,0,42,0.000000,EMSC,A2_noPostSNV,svm,0.333333,0.161905,0.156250
2,DIW,EMSC,0,42,0.000000,EMSC,A2_noPostSNV,rbf_svm,0.222222,0.177778,0.073529
2,DIW,Detrend,0,42,0.000000,Detrend,A2_noPostSNV,svm,0.555556,0.527778,0.462687
2,DIW,Detrend,0,42,0.000000,Detrend,A2_noPostSNV,rbf_svm,0.444444,0.500000,0.338235
2,DIW,USP,1,42,1.000000,none,A_postSNV,svm,0.888889,0.888889,0.865672
2,DIW,USP,1,42,1.000000,none,A_postSNV,rbf_svm,0.333333,0.250000,0.194030
2,DIW,SNV,1,42,1.000000,SNV,A2_noPostSNV,svm,0.666667,0.605556,0.590909
2,DIW,SNV,1,42,1.000000,SNV,A2_noPostSNV,rbf_svm,0.444444,0.344444,0.318182
2,DIW,SG1,1,42,1.000000,SG1,A2_noPostSNV,svm,0.555556,0.383333,0.462687
2,DIW,SG1,1,42,1.000000,SG1,A2_noPostSNV,rbf_svm,0.555556,0.444444,0.462687
2,DIW,EMSC,1,42,1.000000,EMSC,A2_noPostSNV,svm,0.555556,0.522222,0.462687
2,DIW,EMSC,1,42,1.000000,EMSC,A2_noPostSNV,rbf_svm,0.333333,0.277778,0.228571
2,DIW,Detrend,1,42,1.000000,Detrend,A2_noPostSNV,svm,0.666667,0.527778,0.597015
2,DIW,Detrend,1,42,1.000000,Detrend,A2_noPostSNV,rbf_svm,0.444444,0.333333,0.338235
2,DIW,USP,2,42,2.000000,none,A_postSNV,svm,0.750000,0.722222,0.703704
2,DIW,USP,2,42,2.000000,none,A_postSNV,rbf_svm,0.250000,0.233333,0.058824
2,DIW,SNV,2,42,2.000000,SNV,A2_noPostSNV,svm,0.375000,0.380952,0.215686
2,DIW,SNV,2,42,2.000000,SNV,A2_noPostSNV,rbf_svm,0.250000,0.277778,0.058824
2,DIW,SG1,2,42,2.000000,SG1,A2_noPostSNV,svm,0.375000,0.444444,0.245283
2,DIW,SG1,2,42,2.000000,SG1,A2_noPostSNV,rbf_svm,0.250000,0.277778,0.058824
2,DIW,EMSC,2,42,2.000000,EMSC,A2_noPostSNV,svm,0.250000,0.222222,0.076923
2,DIW,EMSC,2,42,2.000000,EMSC,A2_noPostSNV,rbf_svm,0.250000,0.194444,0.094340
2,DIW,Detrend,2,42,2.000000,Detrend,A2_noPostSNV,svm,0.500000,0.500000,0.384615
2,DIW,Detrend,2,42,2.000000,Detrend,A2_noPostSNV,rbf_svm,0.375000,0.361111,0.259259
2,DIW,USP,3,42,3.000000,none,A_postSNV,svm,0.625000,0.638889,0.563636
2,DIW,USP,3,42,3.000000,none,A_postSNV,rbf_svm,0.500000,0.388889,0.396226
2,DIW,SNV,3,42,3.000000,SNV,A2_noPostSNV,svm,0.625000,0.500000,0.555556
2,DIW,SNV,3,42,3.000000,SNV,A2_noPostSNV,rbf_svm,0.625000,0.677778,0.563636
2,DIW,SG1,3,42,3.000000,SG1,A2_noPostSNV,svm,0.625000,0.677778,0.563636
2,DIW,SG1,3,42,3.000000,SG1,A2_noPostSNV,rbf_svm,0.375000,0.444444,0.259259
2,DIW,EMSC,3,42,3.000000,EMSC,A2_noPostSNV,svm,0.625000,0.611111,0.547170
2,DIW,EMSC,3,42,3.000000,EMSC,A2_noPostSNV,rbf_svm,0.250000,0.277778,0.127273
2,DIW,Detrend,3,42,3.000000,Detrend,A2_noPostSNV,svm,0.750000,0.750000,0.703704
2,DIW,Detrend,3,42,3.000000,Detrend,A2_noPostSNV,rbf_svm,0.375000,0.444444,0.259259
2,DIW,USP,4,42,4.000000,none,A_postSNV,svm,0.750000,0.750000,0.703704
2,DIW,USP,4,42,4.000000,none,A_postSNV,rbf_svm,0.375000,0.222222,0.259259
2,DIW,SNV,4,42,4.000000,SNV,A2_noPostSNV,svm,0.500000,0.400000,0.407407
2,DIW,SNV,4,42,4.000000,SNV,A2_noPostSNV,rbf_svm,0.375000,0.250000,0.259259
2,DIW,SG1,4,42,4.000000,SG1,A2_noPostSNV,svm,0.500000,0.388889,0.407407
2,DIW,SG1,4,42,4.000000,SG1,A2_noPostSNV,rbf_svm,0.250000,0.166667,0.111111
2,DIW,EMSC,4,42,4.000000,EMSC,A2_noPostSNV,svm,0.250000,0.166667,0.127273
2,DIW,EMSC,4,42,4.000000,EMSC,A2_noPostSNV,rbf_svm,0.125000,0.111111,-0.018182
2,DIW,Detrend,4,42,4.000000,Detrend,A2_noPostSNV,svm,0.250000,0.166667,0.111111
2,DIW,Detrend,4,42,4.000000,Detrend,A2_noPostSNV,rbf_svm,0.250000,0.166667,0.111111
2,DIW,USP,5,43,0.000000,none,A_postSNV,svm,0.666667,0.661111,0.602941
2,DIW,USP,5,43,0.000000,none,A_postSNV,rbf_svm,0.666667,0.650000,0.584615
2,DIW,SNV,5,43,0.000000,SNV,A2_noPostSNV,svm,0.777778,0.800000,0.731343
2,DIW,SNV,5,43,0.000000,SNV,A2_noPostSNV,rbf_svm,0.444444,0.345238,0.328358
2,DIW,SG1,5,43,0.000000,SG1,A2_noPostSNV,svm,0.555556,0.511111,0.454545
2,DIW,SG1,5,43,0.000000,SG1,A2_noPostSNV,rbf_svm,0.444444,0.492063,0.318182
2,DIW,EMSC,5,43,0.000000,EMSC,A2_noPostSNV,svm,0.222222,0.166667,0.030769
2,DIW,EMSC,5,43,0.000000,EMSC,A2_noPostSNV,rbf_svm,0.222222,0.250000,0.086957
2,DIW,Detrend,5,43,0.000000,Detrend,A2_noPostSNV,svm,0.666667,0.550000,0.584615
2,DIW,Detrend,5,43,0.000000,Detrend,A2_noPostSNV,rbf_svm,0.444444,0.492063,0.318182
2,DIW,USP,6,43,1.000000,none,A_postSNV,svm,0.777778,0.694444,0.731343
2,DIW,USP,6,43,1.000000,none,A_postSNV,rbf_svm,0.555556,0.366667,0.462687
2,DIW,SNV,6,43,1.000000,SNV,A2_noPostSNV,svm,0.666667,0.733333,0.597015
2,DIW,SNV,6,43,1.000000,SNV,A2_noPostSNV,rbf_svm,0.333333,0.344444,0.205882
2,DIW,SG1,6,43,1.000000,SG1,A2_noPostSNV,svm,0.777778,0.777778,0.735294
2,DIW,SG1,6,43,1.000000,SG1,A2_noPostSNV,rbf_svm,0.333333,0.388889,0.217391
2,DIW,EMSC,6,43,1.000000,EMSC,A2_noPostSNV,svm,0.555556,0.511111,0.478261
2,DIW,EMSC,6,43,1.000000,EMSC,A2_noPostSNV,rbf_svm,0.333333,0.333333,0.228571
2,DIW,Detrend,6,43,1.000000,Detrend,A2_noPostSNV,svm,0.777778,0.722222,0.731343
2,DIW,Detrend,6,43,1.000000,Detrend,A2_noPostSNV,rbf_svm,0.333333,0.388889,0.217391
2,DIW,USP,7,43,2.000000,none,A_postSNV,svm,0.625000,0.550000,0.547170
2,DIW,USP,7,43,2.000000,none,A_postSNV,rbf_svm,0.250000,0.166667,0.094340
2,DIW,SNV,7,43,2.000000,SNV,A2_noPostSNV,svm,0.250000,0.166667,0.094340
2,DIW,SNV,7,43,2.000000,SNV,A2_noPostSNV,rbf_svm,0.250000,0.166667,0.111111
2,DIW,SG1,7,43,2.000000,SG1,A2_noPostSNV,svm,0.500000,0.555556,0.407407
2,DIW,SG1,7,43,2.000000,SG1,A2_noPostSNV,rbf_svm,0.250000,0.166667,0.111111
2,DIW,EMSC,7,43,2.000000,EMSC,A2_noPostSNV,svm,0.375000,0.333333,0.245283
2,DIW,EMSC,7,43,2.000000,EMSC,A2_noPostSNV,rbf_svm,0.125000,0.047619,-0.018182
2,DIW,Detrend,7,43,2.000000,Detrend,A2_noPostSNV,svm,0.250000,0.233333,0.058824
2,DIW,Detrend,7,43,2.000000,Detrend,A2_noPostSNV,rbf_svm,0.250000,0.166667,0.111111
2,DIW,USP,8,43,3.000000,none,A_postSNV,svm,0.625000,0.566667,0.529412
2,DIW,USP,8,43,3.000000,none,A_postSNV,rbf_svm,0.500000,0.500000,0.396226
2,DIW,SNV,8,43,3.000000,SNV,A2_noPostSNV,svm,0.125000,0.166667,-0.037037
2,DIW,SNV,8,43,3.000000,SNV,A2_noPostSNV,rbf_svm,0.250000,0.194444,0.111111
2,DIW,SG1,8,43,3.000000,SG1,A2_noPostSNV,svm,0.625000,0.527778,0.555556
2,DIW,SG1,8,43,3.000000,SG1,A2_noPostSNV,rbf_svm,0.625000,0.611111,0.547170
2,DIW,EMSC,8,43,3.000000,EMSC,A2_noPostSNV,svm,0.375000,0.333333,0.259259
2,DIW,EMSC,8,43,3.000000,EMSC,A2_noPostSNV,rbf_svm,0.375000,0.300000,0.245283
2,DIW,Detrend,8,43,3.000000,Detrend,A2_noPostSNV,svm,0.625000,0.527778,0.555556
2,DIW,Detrend,8,43,3.000000,Detrend,A2_noPostSNV,rbf_svm,0.500000,0.416667,0.407407
2,DIW,USP,9,43,4.000000,none,A_postSNV,svm,0.875000,0.888889,0.849057
